representative,taxID,taxon,rank,score,kingdom,phylum,class,order,family,genus,species
bc88c3a74a79990ba031947a043e38d8f28022ad,8012,Osmeridae,family,0.9995,Metazoa,Chordata,Actinopteri,Osmeriformes,Osmeridae,,
c5e81b10d2d09cf58e8b50a38bea3eb0f0643e29,433399,Artedius harringtoni,species,NA,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,Artedius,Artedius harringtoni
f411bc2dda13c1b799d21c090170eeb80bd0deaa,195612,Glyptocephalus zachirus,species,0.9875,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Glyptocephalus,Glyptocephalus zachirus
32a7da39109698d8b80bce40af78a0ee4441511e,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
2d5cf9b3445302fba70f7aae7258ab769cc3d1fe,30724,Clupea pallasii,species,0.9907,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
e4fb935347c936e9f780f29f7580526ffeb5ac44,8012,Osmeridae,family,0.9999,Metazoa,Chordata,Actinopteri,Osmeriformes,Osmeridae,,
34246f8f731dbafca1b5378bee963ab2c1c3332e,8012,Osmeridae,family,0.9994,Metazoa,Chordata,Actinopteri,Osmeriformes,Osmeridae,,
99556b5f607948be9fdc3921655d9da0939a58a6,30724,Clupea pallasii,species,NA,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
3b10de3476cab6a31d012ed5cad93129cd02161a,7776,Gnathostomata,no rank,1,Metazoa,Chordata,,,,,
49920637a28ac941624215b4a09da08348ce32f6,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
80452d6693c963afaad35ae3b71a5bfa58d8444a,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
d36bc05e13a433ece75f43f4d9c58acc556873b5,8256,Pleuronectidae,family,0.9634,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
ab96ab999ba4e05d3209bbe5740709156c13adee,30724,Clupea pallasii,species,0.9909,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
fe0b0e45817ffb36c62784af8ccff0dfc941f751,30988,Anoplopomatidae,family,1,Metazoa,Chordata,Actinopteri,Perciformes,Anoplopomatidae,,
8ee1e75caddc048984ecfbce92295cb8a6871903,8012,Osmeridae,family,0.9999,Metazoa,Chordata,Actinopteri,Osmeriformes,Osmeridae,,
aee55339f2b5bceffb2f7d1a61e7c4776b6d202c,1489388,Euteleosteomorpha,cohort,0.9981,Metazoa,Chordata,Actinopteri,,,,
cf33a34ac71cc4d41e216b1ef6a461403c347928,186625,Clupeocephala,no rank,0.9171,Metazoa,Chordata,Actinopteri,,,,
ff18c8463c0ca4b7f23e85869e4eec4f2f945b1d,100204,Zalembius rosaceus,species,NA,Metazoa,Chordata,Actinopteri,,Embiotocidae,Zalembius,Zalembius rosaceus
42d4602bc46f6af5686077cef1dcec9e3de4998b,8256,Pleuronectidae,family,0.9806,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
04d58cdea038a7115ea59f7b67200786d6255bf7,5000824,Sebastes auriculatus|rastrelliger,species,NA,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes auriculatus|rastrelliger
6f82f43f82ba04cad4262f48e69ee29a37a06336,8256,Pleuronectidae,family,0.9346,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
bcf83f2da7815e497656f7a6ffc6633acf942329,8016,Oncorhynchus,genus,0.9971,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,
68c5c29fa99e5604dc20b9974857bc958a97de49,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
13f45e2160e4dc85544723066a08a05677b46577,8062,Merluccius,genus,0.9997,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
a5c8ff236e0472fbb825af579f8f49f6473d1c29,8256,Pleuronectidae,family,0.9805,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
569050e8c8f49b700fe3957d3bd2a18ef5b8aacd,34820,Sebastes,genus,0.992,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
a23bd7e9d3952e8281f5755a3ea973ebcfd63b1a,504568,Salmoninae,subfamily,0.9885,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,,
b3e3c7c8d5b8c28380a2e50483f0ef13775f839f,365067,Engraulinae,subfamily,1,Metazoa,Chordata,Actinopteri,Clupeiformes,Engraulidae,,
b6909dd835c511e199695ee082977d486790419f,7776,Gnathostomata,no rank,1,Metazoa,Chordata,,,,,
f3f9d5c3e54e563baf7ada50722db4b9c430cef7,365067,Engraulinae,subfamily,1,Metazoa,Chordata,Actinopteri,Clupeiformes,Engraulidae,,
84d030a8d4b266eb212b1c870911163c33218a40,1489388,Euteleosteomorpha,cohort,1,Metazoa,Chordata,Actinopteri,,,,
b3f37a54ee15ed4fb71cd2c3a9912b592674e7c2,557350,Lycodapus mandibularis,species,NA,Metazoa,Chordata,Actinopteri,Perciformes,Zoarcidae,Lycodapus,Lycodapus mandibularis
e6be2984b89c22513c712bd4bbb07eb57576e8ff,8193,Zoarcidae,family,0.9999,Metazoa,Chordata,Actinopteri,Perciformes,Zoarcidae,,
b00f68e6dcaae642fa95d94bbd89b6b6e63d6eae,8062,Merluccius,genus,0.9989,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
77bf82e5bc43fa1a1c7cc90e5c145412093bea67,68514,Myctophiformes,order,1,Metazoa,Chordata,Actinopteri,Myctophiformes,,,
6ccd862f3ee8edba9cb4fcf087d76e669b2a624a,8193,Zoarcidae,family,0.9999,Metazoa,Chordata,Actinopteri,Perciformes,Zoarcidae,,
f67b59ddfb2eed1e06307724794ae2f331f4c774,8062,Merluccius,genus,1,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
107801f1f7caacad32505b32825132101a9132d0,7776,Gnathostomata,no rank,1,Metazoa,Chordata,,,,,
19732df7d2200d8f1462d29644180aa4e07debe4,1489388,Euteleosteomorpha,cohort,1,Metazoa,Chordata,Actinopteri,,,,
a89e81c55b5d922b30ec6bbb4ca398bf7a6af8fc,195599,Citharichthys,genus,0.9999,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
e87b9ab240ae7f05d6bf2959b442402685d48aeb,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
7fe37a24840dfedd7ed17f6b8fe97c48f155b31b,30724,Clupea pallasii,species,0.9911,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
6832479b412d92a5665646350de649b775dcb7d0,8256,Pleuronectidae,family,0.9345,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
b8a56178ce79932f8358ba3f0d0d272f81622b9f,8113,Cichlidae,family,0.9999,Metazoa,Chordata,Actinopteri,Cichliformes,Cichlidae,,
b68873e49b5acbd8837c0853edc2a03fba46f581,68515,Myctophidae,family,1,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,,
888b5269b255e3f00cd39354100c5b5bece8e7d9,30724,Clupea pallasii,species,0.9128,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
e60f8a55f78d984dfa9e6ef4e61186d969f6658d,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
ccd5af1460db5d68082286e293a11451c86baaaa,8256,Pleuronectidae,family,0.9803,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
d1f112bb436a15107d6f8e0563ecceaa7bceecd0,8256,Pleuronectidae,family,0.919,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
fd0ee1249875cf50b21ebd2aed735d6eb94a6d71,365067,Engraulinae,subfamily,1,Metazoa,Chordata,Actinopteri,Clupeiformes,Engraulidae,,
c53589e5625fbc0e88e8e4ce651588b83fbd8869,8256,Pleuronectidae,family,0.998,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
b8fb8f8f5ea57ee085f77ffe5f24dd8a86a7a570,30724,Clupea pallasii,species,0.9115,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
145a9e9883c318c2f3d6b6af10436d1270f8e15b,433402,Liparis pulchellus,species,NA,Metazoa,Chordata,Actinopteri,Perciformes,Liparidae,Liparis,Liparis pulchellus
a74c9b8cad3e2554e5c6b034733018a09915bfdb,274705,Sebastinae,subfamily,0.9897,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,,
f5f8378ea68b27f6512ca3f972b9af03f779ea87,8062,Merluccius,genus,1,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
e3daaa29a12f3c3f5c4231a8b73d18f976edf74f,30724,Clupea pallasii,species,0.9143,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
384f5b7b1a07a0c1bc9173387bb99322cb91ddf5,8193,Zoarcidae,family,0.9999,Metazoa,Chordata,Actinopteri,Perciformes,Zoarcidae,,
092acff472e606684b9e6ab2ce9918caf1868903,34820,Sebastes,genus,0.9129,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
4786fd5f5655eaf49b86c69f0ff5f0415c30a095,8107,Scorpaenoidei,suborder,1,Metazoa,Chordata,Actinopteri,Perciformes,,,
1dc16093af206a64e5b02fca7615bcdcbb7e36a7,1,root,no rank,1,,,,,,,
89c97d008c56f6dfa0df14687137ec8f4fbf2b6a,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
0fb7373623f7053e86bca22cd20c8e72452b977d,8256,Pleuronectidae,family,0.998,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
06e42acbdda55f29a3fa7446e584e3164b9c48b2,7776,Gnathostomata,no rank,1,Metazoa,Chordata,,,,,
c7fcf819d4947dcf3c163e4bee7d8e5b773ca8be,7780,Raja,genus,0.9997,Metazoa,Chordata,Chondrichthyes,Rajiformes,Rajidae,Raja,
d16946209d740efffdc258091dfdb82a577921e8,30724,Clupea pallasii,species,0.9907,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
d83452d813979cb1f0caa4705a22f974a8e13328,68515,Myctophidae,family,1,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,,
93673a0e39d4efb5fc7e015147615e6644b3c8e0,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
d0026953491bdc2d2cc39bcd9cb2ae98c80c3ce7,8062,Merluccius,genus,0.9987,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
843e3389133e5a699856bcb543ad1fd2e9453fb8,428033,Atheresthes,genus,0.9759,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Atheresthes,
94d45fa72c4a5af3aa7be267de6fac8a11d0c93d,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
b9efc7dd5ec2650ba3e58a23096bea021a3deb46,68515,Myctophidae,family,0.9963,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,,
1c988c30fc95e24659285115bc464e6dba81a20f,5001814,Artedius fenestralis|lateralis,species,NA,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,Artedius,Artedius fenestralis|lateralis
3cc5a01e8db3f3d7c467ff5eae55cdd5c4043068,123368,Acanthomorphata,no rank,1,Metazoa,Chordata,Actinopteri,,,,
db966d033836d0ded2e84c8b0edee037b857f1ba,5000525,Salvelinus environmental|leucomaenis|fontinalis,species,NA,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,Salvelinus,Salvelinus environmental|leucomaenis|fontinalis
0c5f27679bc538cd836aa8948e14b85831c2c917,8062,Merluccius,genus,1,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
8a71b09257e195e5dcbda97232b952600b109404,8256,Pleuronectidae,family,0.9345,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
8f00434fb9a2412bc792729aad268d1f2c1d457d,557352,Nansenia candida,species,NA,Metazoa,Chordata,Actinopteri,Argentiniformes,Microstomatidae,Nansenia,Nansenia candida
b9e41acc9a5ec41ab47f28913c262cd8b09d669b,1489872,Percomorphaceae,no rank,1,Metazoa,Chordata,Actinopteri,,,,
f9c872f35a8fec73108d9f558f9515bf4cd07620,8256,Pleuronectidae,family,0.998,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
9951a45ddbc4a9810875b9e744b6ea5462e4b904,7776,Gnathostomata,no rank,1,Metazoa,Chordata,,,,,
e06b0c9f2590f85288741d0769ca8d5bd98c4fee,8062,Merluccius,genus,1,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
1804690f240e55f53474199b8815d6620338dd7a,8062,Merluccius,genus,1,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
452664a3e68d8afd0a9ad25581cb6d0e50a5a271,8092,Cottidae,family,NA,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,,
8225ac87c2043ccda494527bdd9dabd59be83938,68515,Myctophidae,family,1,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,,
7add40f0e4e5f7445283242b0cee5a603eff1fab,5002187,Merluccius angustimanus|productus,species,NA,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius angustimanus|productus
fc7c6e8ca5d53048d3955f4c5f5724ce055b2814,5002363,Alosa fallax|fallax|sapidissima|alabamae,subspecies,NA,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Alosa,Alosa fallax
b0208794ecfa0d5f47572fdbb1efe627ebd8390f,8256,Pleuronectidae,family,0.9915,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
c4addd2df92888b6844be5a0e862f4e417b0e36e,34822,Microgadus,genus,0.9999,Metazoa,Chordata,Actinopteri,Gadiformes,Gadidae,Microgadus,
8653396aaca653eb83f817e8056fcedaa04deede,1489388,Euteleosteomorpha,cohort,0.9195,Metazoa,Chordata,Actinopteri,,,,
b67ae1b2fd3f802ade2f9e74e8e4e07cf3c8dd79,8256,Pleuronectidae,family,0.9188,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
2d0c81930ca82c5fe54b0932079f097807a38a67,8062,Merluccius,genus,0.9989,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
cfda6a80fc5eef262589885e5051a67e7d0403a4,1489388,Euteleosteomorpha,cohort,1,Metazoa,Chordata,Actinopteri,,,,
3a341a31cbdce3369da3e6c468b3da699f58ee20,68514,Myctophiformes,order,1,Metazoa,Chordata,Actinopteri,Myctophiformes,,,
4f878b9cba4f7b6a30c47f2580863ec3e5d4cf4c,557414,Poroclinus rothrocki,species,NA,Metazoa,Chordata,Actinopteri,Perciformes,Stichaeidae,Poroclinus,Poroclinus rothrocki
e97ee10335d66023ee55f8d18f0f2a5bf76fdb28,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
82b5acced36dfe347cc924179bcdecace1832385,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
1a57477efc4a7c8e63ae71c66d10b258345aa22e,5000770,Sebastes sp. UW150000|glaucus|matsubarae|vulpes|aleutianus|trivittatus|borealis|proriger|diploproa,species,NA,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes sp. UW150000|glaucus|matsubarae|vulpes|aleutianus|trivittatus|borealis|proriger|diploproa
b9395ede1426ea74b96bab6c5e0ace5afa031fbb,34820,Sebastes,genus,0.9916,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
398bbeef3a579c723da94c7a4ee41466558432ce,8062,Merluccius,genus,0.9989,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
82fcaaa4c7d84a579578cf4e5b1d09743df86203,8256,Pleuronectidae,family,0.9941,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
dacbcc6ef5c97cac9c23b3aeaae0d9388857a5d4,229290,Anoplopoma fimbria,species,1,Metazoa,Chordata,Actinopteri,Perciformes,Anoplopomatidae,Anoplopoma,Anoplopoma fimbria
9e030626ffa0075cca05c307d87b0d6707cce6f2,8062,Merluccius,genus,1,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
923f9e5058e1dc9c31846147795492f7f9b4a546,8256,Pleuronectidae,family,0.998,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
8ec4ab584da4091a4471d1c787a420f2c5acbbe7,1489799,Bathylagidae,family,0.9881,Metazoa,Chordata,Actinopteri,Argentiniformes,Bathylagidae,,
e67aae7feadc4e22951e17d0f07325bace5ba957,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
216ab049ef06967303855c7fbc8235e38831fbe7,8062,Merluccius,genus,0.9989,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
0ea07e4d277fac985786f5ff6dcf1292fb336474,8062,Merluccius,genus,0.9989,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
ca4316d1bda4e9af209ffafa2c351a1fd9bd511e,8012,Osmeridae,family,0.9998,Metazoa,Chordata,Actinopteri,Osmeriformes,Osmeridae,,
4aaeecd917e0d3bee9806e302d4a31f6a57e2d9c,30724,Clupea pallasii,species,0.9109,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
9f0fa1e3e84fb263182599000474789d450718ab,7776,Gnathostomata,no rank,1,Metazoa,Chordata,,,,,
d5dc2d2ef046282268614b6114627cf738bfa49f,1489388,Euteleosteomorpha,cohort,0.9982,Metazoa,Chordata,Actinopteri,,,,
be450704be214a97e33a734e865eb6009c188d20,36211,Trachurus,genus,0.9999,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
a33bc574d4c81a9bcfeab9f38e4a3cf4e2a6576c,7776,Gnathostomata,no rank,1,Metazoa,Chordata,,,,,
e3837be7313bb3df103a06c3db1268546dcde059,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
4e52cccdd5a47704be8e2f4a2a1529afe1af9504,1,root,no rank,1,,,,,,,
a5e46beec71f15834fa461dd43c3755db6e4e6a6,320618,Liparis florae,species,NA,Metazoa,Chordata,Actinopteri,Perciformes,Liparidae,Liparis,Liparis florae
c398cbe7ffcf031f03af95c4a31992c805ab98e5,8062,Merluccius,genus,0.9989,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
dfd88e46ae18825596b3221712f2024efa07c7e0,8062,Merluccius,genus,0.9995,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
23e815b2a87f27b5866c337d5d5a9e0e9b65953b,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
907d256204716ce1226f2ca7fbbfa431dd868976,8256,Pleuronectidae,family,0.998,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
9d984bdd2d1d6006727a67834ae3d6e5db4b3750,34820,Sebastes,genus,0.9916,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
6c4022ae9b62bcdb1da4187ab886923deb6094ed,30724,Clupea pallasii,species,0.9143,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
4c432cce3cfca99bfd87b9540df7d4003b47715b,1489388,Euteleosteomorpha,cohort,0.9992,Metazoa,Chordata,Actinopteri,,,,
dbfc306796810189f8fd9b501ca5616bf1d30abd,1489872,Percomorphaceae,no rank,1,Metazoa,Chordata,Actinopteri,,,,
9b24fdec83c5383092458dc9201d960ec138a00e,91657,Stenobrachius,genus,0.9964,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,
d8701c485992470c82bba805aabddd8285074105,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
4e4f1373665046e2f083ce5811a1152a72692102,68514,Myctophiformes,order,1,Metazoa,Chordata,Actinopteri,Myctophiformes,,,
acf8af47ee375292bb2aac2fa615fea94b480e7c,7776,Gnathostomata,no rank,1,Metazoa,Chordata,,,,,
1b8a75b5f56e7cdcad534f8dc96c0a20419803ef,8193,Zoarcidae,family,0.9999,Metazoa,Chordata,Actinopteri,Perciformes,Zoarcidae,,
3370321fd95a3f0bfe5fd7a06e4b7428dcfbc937,1489799,Bathylagidae,family,0.9974,Metazoa,Chordata,Actinopteri,Argentiniformes,Bathylagidae,,
2e4a2c2b6c2313ac56e3986db369932c9e91f03d,1489388,Euteleosteomorpha,cohort,0.9901,Metazoa,Chordata,Actinopteri,,,,
06664b1698e1ae9cfb487217e5fb5e31796841db,195599,Citharichthys,genus,0.9999,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
9e32aa1d0b359858e6f61f71d41dba59d4a37d05,34820,Sebastes,genus,0.992,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
202c7f88657abd72143c688f6af6fde86ae99e31,225387,Ophiodon elongatus,species,0.9999,Metazoa,Chordata,Actinopteri,Perciformes,Hexagrammidae,Ophiodon,Ophiodon elongatus
730ea6238a7495b54b734ed993f36ace319ac80f,8016,Oncorhynchus,genus,0.9964,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,
04a2fb474c48f8f20ae1ec89d22ff23a0cdaf491,8256,Pleuronectidae,family,0.998,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
795f3d4962d0be8950fb75f6d1fbdf522eef2a0d,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
4548d4783719b0979f7939a284ce771f5dc1a418,8224,Scombridae,family,1,Metazoa,Chordata,Actinopteri,Scombriformes,Scombridae,,
d72a4151a5ea8a6693477de5bfc879bc414584ec,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
90c72718799e8f15cd24668a6bb1768d5c12ca2f,186625,Clupeocephala,no rank,0.9566,Metazoa,Chordata,Actinopteri,,,,
016017422aad96fb0e46701638f7197a9f953344,30724,Clupea pallasii,species,0.9111,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
1669b1844201ea9435c7e6cd054e0c3241629625,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
c661189ecd378b8e0eee802c12d52ee6e3965f7c,365067,Engraulinae,subfamily,1,Metazoa,Chordata,Actinopteri,Clupeiformes,Engraulidae,,
f6eb135c90c34e06f28b71019e13d08202ba20da,8256,Pleuronectidae,family,0.9466,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
39c19230e39b4d55962266c37540e6791576891d,8256,Pleuronectidae,family,0.9919,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
77eb3bad0f92b79d102243f3a1cce383b421ecc5,30724,Clupea pallasii,species,0.991,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
2572c93257eabc416ea5c0d0dc9233debd17ec39,8062,Merluccius,genus,0.9989,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
dcbeb4d642a7f8a2548ccddf85f31cd3d1210d2d,7776,Gnathostomata,no rank,1,Metazoa,Chordata,,,,,
30b8d37f294e817cbaddf8a5e854e6775ce7f5c7,8113,Cichlidae,family,0.9999,Metazoa,Chordata,Actinopteri,Cichliformes,Cichlidae,,
484726eff3e348f66adec1f3ed08e271c24d7275,68515,Myctophidae,family,0.9964,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,,
481ef59926fcdbfdd572765a4bff91ed127e3988,34820,Sebastes,genus,0.9029,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
b32983e23466d948dca7ef0cae23fac639ab963c,88678,Diaphus,genus,1,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,
970cf2f478a0c8628a4a6ed33b902ab67d7e134b,8062,Merluccius,genus,0.9989,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
49c8b1dc25142403ce704ec8788bcf6585e2c3c4,8256,Pleuronectidae,family,0.9925,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
308da908052c2fcb86f5a8c351b4fd0986a43ca8,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
d45aca9e4fa89f491c9ecbc76bd8ff1de8ce55d9,8256,Pleuronectidae,family,0.9341,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
03b0625424ebd0ee6aff20c3c99a1fd8935ce6ca,7776,Gnathostomata,no rank,1,Metazoa,Chordata,,,,,
11c4de195cd79db1974ef27ca2e57ecd24c593c6,1489799,Bathylagidae,family,0.9465,Metazoa,Chordata,Actinopteri,Argentiniformes,Bathylagidae,,
185ae4c57b429d479f1d4174eba11b3bb23abf35,80721,Microgadus proximus,species,0.9811,Metazoa,Chordata,Actinopteri,Gadiformes,Gadidae,Microgadus,Microgadus proximus
83976992e8f2b13af27ff4ec23e5ba7828489f0c,1489799,Bathylagidae,family,0.9428,Metazoa,Chordata,Actinopteri,Argentiniformes,Bathylagidae,,
bb390d3849054c0e0b265bad87ff0c15ad22e894,34820,Sebastes,genus,0.9566,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
b639b0da6c77c0fa5a9657dc7e6dfa4d76f193e8,8062,Merluccius,genus,0.9989,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
65b170c862c3e6e165aa270aadcce90d082f6847,8256,Pleuronectidae,family,0.998,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
aa42fe76d9711fc739bb0ef1b7dabef0547c8886,255542,Brachyopsinae,subfamily,1,Metazoa,Chordata,Actinopteri,Perciformes,Agonidae,,
0e9ec584677641b0ef85b9741494a6e388b038e0,89952,Merluccius productus,species,NA,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus
d24aec9ff5588fd38add0c38055d5f61722d8b70,1489388,Euteleosteomorpha,cohort,1,Metazoa,Chordata,Actinopteri,,,,
cac262b1e0c1e1800f6949cf66c43d409af48706,7949,Clupea,genus,1,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,
122408e4644e3a38fdb8d3b41befc53f8f475d81,28380,Sardinops,genus,1,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,
