representative,taxID,taxon,rank,score,kingdom,phylum,class,order,family,genus,species
fd91120272f5fa9399d9e6ac9302c0dd7aa69dd7,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
cd10b562ea3ca1f8aa5c1d97c590df6c2b50f277,1489872,Percomorphaceae,no rank,1,Metazoa,Chordata,Actinopteri,,,,
d54e194b9fe1fe63e396f9d82d2807344019ad8a,7780,Raja,genus,0.9981,Metazoa,Chordata,Chondrichthyes,Rajiformes,Rajidae,Raja,
95f65dd148754a75d1dc366009019d1cb045d654,8256,Pleuronectidae,family,0.9462,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
5a37b901b164a3fbb85101c3654fa8a27352defb,28380,Sardinops,genus,1,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,
1a667a48bfb054d6aafa25fa070eaca590717274,68514,Myctophiformes,order,1,Metazoa,Chordata,Actinopteri,Myctophiformes,,,
a29b426ec23e31add92d5645bf278d6f2fa5a08b,91657,Stenobrachius,genus,0.9965,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,
9c5f2665f76b8ca823ee10016f528e110c559862,30988,Anoplopomatidae,family,1,Metazoa,Chordata,Actinopteri,Perciformes,Anoplopomatidae,,
ea2a633ad864973af70f9bb7804d1fb538641df0,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
3a9dce7f4b0d2e995f1abc7593bbea90a5b30e68,8100,Cottioidei,suborder,1,Metazoa,Chordata,Actinopteri,Perciformes,,,
c3c52ad1833d12e9a12f6af3e3fc9138cb6ea74f,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
83c8dc47c33ceaacb91de1b49df0bfb95d10df24,504568,Salmoninae,subfamily,0.9552,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,,
1fb60bb64e14396049694612b3b7132b11ea203a,8016,Oncorhynchus,genus,0.9979,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,
572ee539e0d5301514130f837ef59e04e7b8a22c,30724,Clupea pallasii,species,0.9964,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
a92b3a67fd12ffc687ec9482f2aa3969221ed01e,8113,Cichlidae,family,0.9999,Metazoa,Chordata,Actinopteri,Cichliformes,Cichlidae,,
3036257190c00ea20c1d55aa36193ae3671c9d42,30988,Anoplopomatidae,family,1,Metazoa,Chordata,Actinopteri,Perciformes,Anoplopomatidae,,
988e1c24de52d0fa7cdefdbc015f053a32f2f3cc,8016,Oncorhynchus,genus,0.9935,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,
9b1ff938197bd09d43a6e2b76a774d5853a7650c,48438,Stomiiformes,order,1,Metazoa,Chordata,Actinopteri,Stomiiformes,,,
a2c0064d15d4f6fe4f7c479c7e4413671305b513,8256,Pleuronectidae,family,0.9989,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
a00ae3f41230fafe53b02aeb9e185ddd8ce77743,8256,Pleuronectidae,family,0.9785,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
3043f51517250c1d9789dfb27b95b0194e978b4b,34820,Sebastes,genus,0.9688,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
c69f395672ebc4e92b7295b655bc586933a1aa37,91657,Stenobrachius,genus,0.9985,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,
6cc901f3861cfc54cb7474a092a638dbecb930ea,68514,Myctophiformes,order,1,Metazoa,Chordata,Actinopteri,Myctophiformes,,,
724eb69394da63a3e2d875a5750e0b5338f2710c,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
47a44863c39e8a8093070080ee4aace993fca282,68514,Myctophiformes,order,1,Metazoa,Chordata,Actinopteri,Myctophiformes,,,
da420c4e9531c86082ad66a00796ba1c5abd3274,123368,Acanthomorphata,no rank,1,Metazoa,Chordata,Actinopteri,,,,
efa86d4f2e3d79c5e0a60e6fe8f18ae053844042,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
1d78872f96e51b33bea13ea3da8c75b411ba2e19,91657,Stenobrachius,genus,0.9966,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,
1da8a3c6253d9ca0649be81a3236aa87f7b9f9da,8016,Oncorhynchus,genus,0.9975,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,
ce2c3ad9708ab0b3d049d11bb756ee49ea077452,91657,Stenobrachius,genus,0.9964,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,
3a3bcfe0ec4681a487ab5f1b2ef5adf199a7a31c,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
0d5f542cf552173a77bfef9a7d66f41fc77a048c,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
ccba8afad1603c142ae6fd0e2cbe9f6fe96a4e69,7797,Squalus acanthias,species,1,Metazoa,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,Squalus acanthias
cbe682f2f380c2ff722b154636e126bf6b3a84fc,91657,Stenobrachius,genus,0.9964,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,
ebaad8f34049affa514c5ecaceafca1c9d7f1093,41705,Protacanthopterygii,no rank,0.9996,Metazoa,Chordata,Actinopteri,,,,
95737cf50ef6072622a5537a76bb1363973e41f6,30724,Clupea pallasii,species,0.9907,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
ff15f82c0a3fd62c2de236bb38c315ce19f2aa6f,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
6c95bc83a3f4cbfb19b1373634ef41e9544da8a7,30724,Clupea pallasii,species,0.9907,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
6ccbbf2b3ce60ec350ca9889746f894279f0f5c9,30724,Clupea pallasii,species,0.9907,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
5af9724ab5920bfef93de29f619f5f811f8db478,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
5d504e3c9227054ce79b6e4aa3596fec9b6e370d,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
831459fa0a038f91be07bef3c18b01df2c8c5228,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
ebcd55fdee4860933340e1e8063fbc675a955e39,1489872,Percomorphaceae,no rank,0.9981,Metazoa,Chordata,Actinopteri,,,,
d0e09be0ace184813ad598e3ea6ed2dd2a97fdff,1489872,Percomorphaceae,no rank,1,Metazoa,Chordata,Actinopteri,,,,
0988caa2e127647718b44d099e922261bc0b6df7,34820,Sebastes,genus,0.9937,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
0bbfaef1020e1f81f2a312de8839820d11a48ea7,504568,Salmoninae,subfamily,0.9713,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,,
d179aa2216bc54eb18a3c5d405830803850ef375,34820,Sebastes,genus,0.9718,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
2d266db87b8cfbc5c32dfcdd7c0e36f077c7336d,1489388,Euteleosteomorpha,cohort,0.9992,Metazoa,Chordata,Actinopteri,,,,
420d4a67c7ed87b84054746c61642feab3c1fdc2,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
04654de91b8cf17101219cbca04d8bf5f06e6b3f,195599,Citharichthys,genus,0.9997,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
1cc176beab43671b2589563e9c7e33f1b5221ca9,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
0a542d7460e806ae4ca464e415bcfb52a86540e0,8062,Merluccius,genus,0.9989,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
bd0bbc38cf416b4b735302e5edcf455cfac3cd09,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
72c7a23d0f966807abf9915688212a9c071307ea,8016,Oncorhynchus,genus,0.9981,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,
de1dcb681584fc08acc22771d7ace9380b64b0ac,504568,Salmoninae,subfamily,0.9875,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,,
a1d17b73970bec371bf061ba6efcb53ee4edf662,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
a30adb919c44cffcf1a7d477e44125210b257e0a,68514,Myctophiformes,order,1,Metazoa,Chordata,Actinopteri,Myctophiformes,,,
2b3a22a76697e44cc724e563d93bab28feec378e,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
a239fea8101a8b4c006b0283024561201e021dc7,30478,Raja rhina,species,0.9978,Metazoa,Chordata,Chondrichthyes,Rajiformes,Rajidae,Raja,Raja rhina
f8b9a1f0095aead0d2a967c3dc30733c7236ee2a,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
3d1e4f7434c26f2f7f653c3508ca1475849e5c61,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
50f711b8685fc40972423202f4d8715eca05e27b,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
17b87c86f74ecc68149b1dd7c6bd63a4748829e1,504568,Salmoninae,subfamily,0.992,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,,
f814d62346fdfad02916365f1b84bc7142907363,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
1eb42d1d04db5737e6884156d8b8ad5e1fd11d5f,30988,Anoplopomatidae,family,1,Metazoa,Chordata,Actinopteri,Perciformes,Anoplopomatidae,,
bfe84d15c58f1cbfbc69c7a2dc057f6ed7ea08a3,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
e175c6f9be6dd0400fc22f51c935de26668df0e4,1489388,Euteleosteomorpha,cohort,0.9996,Metazoa,Chordata,Actinopteri,,,,
66aeef7f73978265be0e3f788589cb100984c9d1,504568,Salmoninae,subfamily,0.9931,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,,
e7b571d463084275efa6eff6c2f53d8e231a6d37,1489388,Euteleosteomorpha,cohort,0.9992,Metazoa,Chordata,Actinopteri,,,,
9f10a6dff162a3fc3fc08b683a2e6c0735916e24,30724,Clupea pallasii,species,0.9911,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
fe59b47a6457222b9aed1ff33e94f5085c77c4bf,34820,Sebastes,genus,0.9717,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
2caac1f1ffdc20315b8aadcb0906fd3189728a7e,1,root,no rank,1,,,,,,,
4b08f29c47d224e55f069ddd1494da955a9a6404,504568,Salmoninae,subfamily,0.9884,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,,
3fb2a5fa32f21a500b80f760b57e244e0cca6f93,41705,Protacanthopterygii,no rank,0.9979,Metazoa,Chordata,Actinopteri,,,,
12e3a2edcd2993a15b93485ab8c102bb0bacdc58,1489388,Euteleosteomorpha,cohort,0.9997,Metazoa,Chordata,Actinopteri,,,,
3b3019c982dacd470ca1488d4222a59e22b4a308,8193,Zoarcidae,family,0.9999,Metazoa,Chordata,Actinopteri,Perciformes,Zoarcidae,,
78f4d735c00b6fcaf69d65a3d1840e65281463af,36211,Trachurus,genus,0.9999,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
512d74080a9dfe0da701db657342ee5cc4f549b0,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
89e628aea01e55baf503f9eaf35c52dad8b2994c,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
2aac1209f2a2c594483f8a9a5d8212eb26743368,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
408ffee6b64bee8c53e7688aaaff6b5c3c767e97,34820,Sebastes,genus,0.9719,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
addb9901288aca9e879e2f41cf3a565ff72f9429,504568,Salmoninae,subfamily,0.9883,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,,
9ad11df82b00aefad3ba0646e97c54c897612449,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
d577805aabc7eb8688c5642c74e2dad2df0a801a,8062,Merluccius,genus,0.9989,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
49d29cd7e5f68e967bc55d9cba83912ae732f185,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
8ecfbb8103efc5437b6520e31e04583444127189,7797,Squalus acanthias,species,1,Metazoa,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,Squalus acanthias
82f4d36f6aa887682b2d13084fdfb9bca3e7a53c,8016,Oncorhynchus,genus,0.9984,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,
086e25939e49662bb9953f5b361be4ebe9ecbc84,34820,Sebastes,genus,0.9124,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
a50c17d1d45734728bf6c28cb51c37937e65912f,28380,Sardinops,genus,1,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,
4503360ef1b68ded01383e0f02f8a9882f3296e0,34820,Sebastes,genus,0.911,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
1c6b1b5bb7095daeeebb158cc235490d31115eb4,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
d50c86f67c10e76d74393681b219c0a833b1b124,8157,Carangidae,family,0.9999,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
125f7997e39b49c2f106e55407a1059c538e1f0a,8016,Oncorhynchus,genus,0.9944,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,
e2aac13ea9aa7405959af13bd922e2ca786c89ec,8256,Pleuronectidae,family,0.9847,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
8b5d8b734788d0e575300b01e11a33c63791387e,41711,Osmeriformes,order,1,Metazoa,Chordata,Actinopteri,Osmeriformes,,,
e3d5202d41fcf729b98219d287e1c66096d05ec1,68514,Myctophiformes,order,1,Metazoa,Chordata,Actinopteri,Myctophiformes,,,
6d636b5c21243bb8520373fd8ba03e72797d18ec,68514,Myctophiformes,order,1,Metazoa,Chordata,Actinopteri,Myctophiformes,,,
06c6275b65173ebd0a254c84a292be8fbd41b415,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
c898a40e00078d05db751fbcbfa7c97bf469383b,8016,Oncorhynchus,genus,0.998,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,
68d0dd37ebed8ce912d8915c1fc568070ebe9304,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
9cacdb4c3311ec36a05cacdcce37d4eb611e3a9d,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
86ccc2a4cf8a95cf9d686a0df7ff5471729e51d7,119197,Galeomorphii,no rank,0.9998,Metazoa,Chordata,Chondrichthyes,,,,
4b6402cbbe2f1ddc68942e05405277b10c4375f8,30724,Clupea pallasii,species,0.9965,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
f7e273df2d8469d701275fb06c3f9d3bb799dc70,1489799,Bathylagidae,family,0.9235,Metazoa,Chordata,Actinopteri,Argentiniformes,Bathylagidae,,
9f3e7536b02d42fb5480ec606d6e71d055fb85cd,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
fd500e10f18a7f146759a4df15aa730d6fdfa6bc,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
0b4bf79dfcb6594e8d778d40e6b9504574cba828,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
c37d2a6f4d31f8738cd9a620c86a1501821fda4f,88678,Diaphus,genus,1,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,
40bf6998a006431e321570aa38dfb1a1185b925b,8113,Cichlidae,family,0.9999,Metazoa,Chordata,Actinopteri,Cichliformes,Cichlidae,,
b1d7bb48d14abd7fd1bf9ba5b6a9852a8e667614,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
d73dc6573a6ce00fb8d7c346dd3e91c764b95966,8256,Pleuronectidae,family,0.9461,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
772e05eb6857a86fb5083fa7dc9bb6184bbbbd27,30724,Clupea pallasii,species,0.9907,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
3b63cc7016a4b8374f33d8a97c4bc2a3df54ef49,7797,Squalus acanthias,species,1,Metazoa,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,Squalus acanthias
066c96bb7c9536cd49dd528139879b67a40349c2,504568,Salmoninae,subfamily,0.9957,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,,
9f87798d15932f5050370459d0abc9ba2c5becc8,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
0e883e316811e97a2c01998e3f0fe287f1c79848,36211,Trachurus,genus,0.9999,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
dd658b5becf261561fdbb0b76fb8289c0505ea40,8157,Carangidae,family,0.9999,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
eacc2c0c52798ec2960e0e8309428af7a64fadcf,274705,Sebastinae,subfamily,0.9898,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,,
4861069be12d81653beb908691075c001f1468ad,195599,Citharichthys,genus,0.9999,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
c66456e0eb8e0da9a43d3d7dce73d6bc92ef5459,28380,Sardinops,genus,1,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,
d4de0e52241dd03a1abfae696aa90da3da739471,68514,Myctophiformes,order,1,Metazoa,Chordata,Actinopteri,Myctophiformes,,,
65bab3026880383bf77197bab51698422529f58e,30988,Anoplopomatidae,family,1,Metazoa,Chordata,Actinopteri,Perciformes,Anoplopomatidae,,
5b7f37adc7107a48b8b331ba3aa6d2589215b829,1489872,Percomorphaceae,no rank,1,Metazoa,Chordata,Actinopteri,,,,
88368243d126d872979fccd3fe02078cb700245e,119197,Galeomorphii,no rank,0.9998,Metazoa,Chordata,Chondrichthyes,,,,
15b57bd353089eb1cd1a26441e2f9bf3d9101d46,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
27fc5461d5cabf24f66ac48dd2e9370be6f328d2,274705,Sebastinae,subfamily,0.9952,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,,
eb47c13f33c7da5b4f150f9501c3ac6228432914,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
83609142400cd1c392b415708f98ae7ae552338b,8092,Cottidae,family,0.9177,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,,
400463596594a54c9b81c1c211f2db9eca38d054,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
d5510acf2643c779f73a9be7dd9138ce5f5df11e,7805,Carcharhinidae,family,0.9987,Metazoa,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,,
fe58151067a50df0bff69c184cc2fde9b8facb14,1489872,Percomorphaceae,no rank,0.9984,Metazoa,Chordata,Actinopteri,,,,
d50087bce623e9a56807454144cf8baa264fbe2e,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
5d795ddfcd9e86ee177fa49754913628210d0883,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
