representative,taxID,taxon,rank,score,kingdom,phylum,class,order,family,genus,species
931db9a940ed1f9a6c56ef3a72de6f8b432dae1a,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
2da9638abc208c276430e194d563074721d831cc,41711,Osmeriformes,order,1,Metazoa,Chordata,Actinopteri,Osmeriformes,,,
d56ed556ef49d3413fb67e93d98bc2c2cc3c7356,41711,Osmeriformes,order,1,Metazoa,Chordata,Actinopteri,Osmeriformes,,,
3bb73ad24e36da45c85f1c7b4f7e7b02bb3b7a2d,34820,Sebastes,genus,0.9721,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
0d42b5f3a15461eaf1aff36000c55612d74d61ca,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
6e04643131557aa4cf9a3ebd4c75536955602276,30724,Clupea pallasii,species,0.9909,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
5aa50944e86bfbf068c4db1f259f2c7f99e5bd39,274705,Sebastinae,subfamily,0.9903,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,,
c6b84c740f2be0c2951f06dd15dd0368c49eb03a,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
9e6979bd5a03256e872e0cca27f07fd6ddb944a0,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
383871dc63f68bc23b48faea1e7f84e831fa9068,8092,Cottidae,family,0.9927,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,,
22f2726d67acf29b81737b06ba890f908d795041,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
1ce39650eb9595a294870d4f2644b528fdbd73ee,32443,Teleostei,infraclass,0.9473,Metazoa,Chordata,Actinopteri,,,,
51eb1eaab6f6f889068fb4644e77658cac8fbc67,119197,Galeomorphii,no rank,0.9998,Metazoa,Chordata,Chondrichthyes,,,,
a1749d3fbdb06caac4f709216e820bec3ea793d8,30724,Clupea pallasii,species,0.9913,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
931ee10db2518459d6f603e6b3a92d42fa5fa613,68515,Myctophidae,family,1,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,,
c15964d2fff188b7346ff530b4055f4415e3a29f,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
011e662b7a5869c8ea9841c2641035673b443487,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
55ca24bf2088481b5a951774dc4097f8a0d343be,88678,Diaphus,genus,1,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,
f65100d81474a7fe43c87b28e3f4c34dc05d0c30,1490021,Cottales,infraorder,0.9997,Metazoa,Chordata,Actinopteri,Perciformes,,,
21b2a7c5a0e2135da6d73ae5ce7085c0316a9654,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
9161fb08367f7bd6d96be66764695098f60d44de,186625,Clupeocephala,no rank,0.9433,Metazoa,Chordata,Actinopteri,,,,
7e0a3a45f6bcb83ce7f3e2ecb1d9fda776198875,8016,Oncorhynchus,genus,0.9993,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,
e6a397485ea2385c0560331f02e3ed2a46aa20de,8062,Merluccius,genus,1,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
812d1fcd37edc83fdcb7de75defe5927caef9ca5,91657,Stenobrachius,genus,0.9991,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,
4a0e95c38b60c96ad29ba26f3537238f97be3748,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
19711e21acb7442560b1933ea9baad8085a13774,8062,Merluccius,genus,1,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
a186a9b945dc10936f1cd6ce45d2e0054fd4a88b,365067,Engraulinae,subfamily,1,Metazoa,Chordata,Actinopteri,Clupeiformes,Engraulidae,,
87a631ccfa77df775ab783d3e49379b8b4195c66,504568,Salmoninae,subfamily,0.9609,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,,
685d832b29adaf45e30580ffa7c195bc7c05064e,8256,Pleuronectidae,family,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
5a6a63aea2024aa927499fe5ff0dcdc5113abf34,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
b47146d3b405b9b03c93e992855b6e74880aa520,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
3d6c4e67a8bd14cded47452b4c08a13afa179ccc,8157,Carangidae,family,0.9998,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
e393f1a7fbd0539a3dd1ff5f957d5adb681826c2,195599,Citharichthys,genus,0.9999,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
566144268d6f5f96c034aa1c1280572aa9b007f6,1489872,Percomorphaceae,no rank,1,Metazoa,Chordata,Actinopteri,,,,
8ba10da322db74ef4b2e45c7114a99999c8ac96e,8092,Cottidae,family,0.9942,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,,
179a42fcd3fa863e9f54de8b12336da18d21ffeb,171414,Paralichthyidae,family,0.9985,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,,
2a9bf518ca12325c05c55e74c9d3f0dd41c2d2db,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
c117ddf6ff8a2f7d52171c4690e5d7b868708ceb,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
2cee612f46cb15210a39ee93e900dcf149da537c,186625,Clupeocephala,no rank,0.9467,Metazoa,Chordata,Actinopteri,,,,
dd18e2566abf30ffa959a791ff28f20cba25a0ab,94935,Belonidae,family,0.9984,Metazoa,Chordata,Actinopteri,Beloniformes,Belonidae,,
10dabb02acb006f509027c4577cd20b975a93fcd,8062,Merluccius,genus,1,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
8cac3cebd341cfcc85cb31640190b3926c905f45,8092,Cottidae,family,0.9929,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,,
91dd2e26b9d6218e55e757d67919bd91666f9b7d,30724,Clupea pallasii,species,0.9113,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
1e88fb7c46f3a21330a71d0d92c43dbe7404a15b,8256,Pleuronectidae,family,0.998,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
57134e483af93c1f82aff5d64bec3777fd37c8ff,8193,Zoarcidae,family,0.9999,Metazoa,Chordata,Actinopteri,Perciformes,Zoarcidae,,
eddb66b20dd957fa31f018e2d2b0c86c40722e17,1,root,no rank,1,,,,,,,
122cd23b37583060089e3661dd87b66677c8ae4b,34820,Sebastes,genus,0.9113,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
5a3d31636e867b799f6682e0b5e2eee6e3b31039,195599,Citharichthys,genus,0.9997,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
769b718d24e0d1c094860c8f8c03127b31c617c7,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
059c9f8fd84574fe292fb2118521298d4d15d1ed,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
7a573f415e5957f3d123cfa3aa9a03eac8dbe63a,34820,Sebastes,genus,0.9682,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
cc13c88eff3187315e05e33b14a5da5a9327ecf7,30988,Anoplopomatidae,family,1,Metazoa,Chordata,Actinopteri,Perciformes,Anoplopomatidae,,
28599734494360b24ba8364cca1e4973d74979b1,34820,Sebastes,genus,0.9029,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
5de62727ca6bb87fc7dd309acf0e9fd150fa7991,1489460,Clupeoidei,suborder,1,Metazoa,Chordata,Actinopteri,Clupeiformes,,,
d2559b41f619629aeadb7e3bb0bc5da55b1fb923,119197,Galeomorphii,no rank,1,Metazoa,Chordata,Chondrichthyes,,,,
d1437df1850f08cf4170ea07effd0c3996f8a1c3,7711,Chordata,phylum,0.9636,Metazoa,Chordata,,,,,
b6583c9919e5ad8b9b3dbb06c4970a16063cb7bf,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
0c3e9c399ec16f632577b7f2c1ec81373ba05d6e,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
bcc1fde3e8233df1dc7020d0f44a4270ec59b74d,8256,Pleuronectidae,family,0.9517,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
02be8b660d5605780c126e1fc59efe6b3cd56f05,504568,Salmoninae,subfamily,0.944,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,,
51fa97da5d91ae8ad50493101af4def198f3321e,1489872,Percomorphaceae,no rank,1,Metazoa,Chordata,Actinopteri,,,,
5c2d1b8de4b54ab0e9bd53229e87f5c4823db7f3,48438,Stomiiformes,order,0.9997,Metazoa,Chordata,Actinopteri,Stomiiformes,,,
d6b740515578a5cbff15958fa4bd5d3619798b5f,163122,Centrolophidae,family,1,Metazoa,Chordata,Actinopteri,Scombriformes,Centrolophidae,,
c6c955f291475e780abb2fa341ef1bd10c7fecbf,41711,Osmeriformes,order,1,Metazoa,Chordata,Actinopteri,Osmeriformes,,,
b67655b52a626ea7b34c8d12a9bad389506110db,163122,Centrolophidae,family,1,Metazoa,Chordata,Actinopteri,Scombriformes,Centrolophidae,,
9d88654f81c088895d234a198c2a56f8607e160e,30724,Clupea pallasii,species,0.9909,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
78b55b6753e58f4c7ed0f942e21678a76f6ca949,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
64e37d7246c2c5d0908676ec73ae8165cff444c0,8016,Oncorhynchus,genus,0.9972,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,
a4168b9cfdfe714b5e437b1dcff13ede3f824955,171414,Paralichthyidae,family,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,,
0fc168a27d36336299ebbacc3c28fd4326504df9,8107,Scorpaenoidei,suborder,0.998,Metazoa,Chordata,Actinopteri,Perciformes,,,
388f29c478034a81ac2facd6e3c6fb13703a0b79,8062,Merluccius,genus,1,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
036c5391ac070cc4e715159697c06c582c25b5c7,8256,Pleuronectidae,family,0.9625,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
92e3a383200fbfd7b98e544283ec342389484357,41711,Osmeriformes,order,1,Metazoa,Chordata,Actinopteri,Osmeriformes,,,
60c210acd1455ad30ee38e280ba7f3fb84274546,68514,Myctophiformes,order,1,Metazoa,Chordata,Actinopteri,Myctophiformes,,,
6aed601ba2d68479b8372b4f3fe252e91a4fd719,91657,Stenobrachius,genus,0.9965,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,
c2607b11d8285f1715f7456ea37ac38a96b5cf10,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
874e63a6903e365296e75f400b0d1781a3672085,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
c891f6daf95f06e4088f4ef582fb4337a20f0bb1,1489872,Percomorphaceae,no rank,1,Metazoa,Chordata,Actinopteri,,,,
dfe1a5012950e2b23b5f470b0108bedc13ebc80b,274705,Sebastinae,subfamily,0.99,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,,
bc3b478302928eaf8c7682165b9e37bfa0e5611b,8256,Pleuronectidae,family,0.998,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
1721dca7a4897f9b5b333d1f0b4db0201311cc02,34772,Alosa,genus,1,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Alosa,
6cb8a6c28009354d886114f47a508616b8944715,8256,Pleuronectidae,family,0.9918,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
b2a3ba3a9ed5049e5cf3cdc3a3453e715f86020e,7797,Squalus acanthias,species,1,Metazoa,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,Squalus acanthias
c796869962f75c4a29aded56d5bfa09864777197,68514,Myctophiformes,order,1,Metazoa,Chordata,Actinopteri,Myctophiformes,,,
08a07d3f3ddad0092df6bc5784064da9f9ebb65b,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
ac443a9d36708ac1e956767cc7828a870b1afad3,274705,Sebastinae,subfamily,0.9404,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,,
7c977398e9ea9f29747ccbd38815f22db5e0c0e3,68514,Myctophiformes,order,1,Metazoa,Chordata,Actinopteri,Myctophiformes,,,
46ae40c8619add475f7dea2909278cb54f110352,68514,Myctophiformes,order,1,Metazoa,Chordata,Actinopteri,Myctophiformes,,,
2b2ae8eefcb313f70cef2afa55218dea43811287,30724,Clupea pallasii,species,0.9912,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
c05880852378ae9a866f649dabbe377570670816,1489872,Percomorphaceae,no rank,1,Metazoa,Chordata,Actinopteri,,,,
4d837d8185ed3a2ef964901e4fc53707ce83da9f,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
9b66d6ca0c165bb3bac2e4066e38eeb0bc5c126f,28380,Sardinops,genus,1,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,
1a13e8665c3f9cdb7ef2aedd1db351a334ebf676,1489460,Clupeoidei,suborder,1,Metazoa,Chordata,Actinopteri,Clupeiformes,,,
2b1d773bf9b0b2bde3a9c47deb2e7e40c62bbca3,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
a720a0a797d4bdb0a64e1de4771a16d36f22c0e5,225387,Ophiodon elongatus,species,0.9999,Metazoa,Chordata,Actinopteri,Perciformes,Hexagrammidae,Ophiodon,Ophiodon elongatus
0aba5bc981efc948b58cfed04ab3b3544368c604,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
bd89fff793575ec28162ba5196db9c960c2ec4a0,274705,Sebastinae,subfamily,0.9918,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,,
c81de437da333dfb4331aef11a7f24a5b1d39d6b,8016,Oncorhynchus,genus,0.9992,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,
87a07c85340d1e58b63c362c90a0697041f448bd,36211,Trachurus,genus,0.9999,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
80b5efacf40c5a62476927eb835708c4d641c1eb,225387,Ophiodon elongatus,species,0.9999,Metazoa,Chordata,Actinopteri,Perciformes,Hexagrammidae,Ophiodon,Ophiodon elongatus
02ec2073e5cd36deb27ea25669f85aadfd76a3f3,7797,Squalus acanthias,species,1,Metazoa,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,Squalus acanthias
a875aaff7d8523dfbde77d7bdcb0ff2a55f1c6b9,1489460,Clupeoidei,suborder,1,Metazoa,Chordata,Actinopteri,Clupeiformes,,,
3eed65c7e2b1e7c7b08c1fa9d0a44d890dba8a16,80721,Microgadus proximus,species,0.9808,Metazoa,Chordata,Actinopteri,Gadiformes,Gadidae,Microgadus,Microgadus proximus
e3925ce8f888748124d85c4d40c54b4cbe84a393,8062,Merluccius,genus,1,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
48c8a964ee4995905eaa69c8e280f6d9827a233c,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
3d3f2c7a73694de3f92a79b9ef87b0d7294db7ff,80721,Microgadus proximus,species,0.9818,Metazoa,Chordata,Actinopteri,Gadiformes,Gadidae,Microgadus,Microgadus proximus
52d43061ee15e749ab92c76fbaaefdcedd982160,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
a05155d8e6ee2c219acc77f0a08c7e0cad4460a0,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
294a9b60b4af88350007786ea12f539e4c87f2aa,5000659,Embiotoca jacksoni|lateralis,species,NA,Metazoa,Chordata,Actinopteri,,Embiotocidae,Embiotoca,Embiotoca jacksoni|lateralis
1fb7745dc0e136bb6850f53b18fad82da42b667f,225387,Ophiodon elongatus,species,0.9999,Metazoa,Chordata,Actinopteri,Perciformes,Hexagrammidae,Ophiodon,Ophiodon elongatus
32503fe7cf99d4ac97ad002bb5701abbf9944822,8062,Merluccius,genus,1,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
eea6fcae1c725b4c2716178cf923f114f9130ea6,30724,Clupea pallasii,species,0.9908,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
1aaac444c84ce21226853a90787e32c718aaa642,7780,Raja,genus,0.9997,Metazoa,Chordata,Chondrichthyes,Rajiformes,Rajidae,Raja,
b3e8ca150f15206fa1074f6a99ef325f28bc358a,504568,Salmoninae,subfamily,0.9901,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,,
db2ae7bb3ace82041783f703841f9ae3acd859bb,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
c89f36fa81956fce7a356dabe172c203de58c8fa,7776,Gnathostomata,no rank,1,Metazoa,Chordata,,,,,
e85fb72579602b0fc20bacbe2b66cfe7f6959b95,30724,Clupea pallasii,species,0.9907,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
54de16bf1eff57923a4014810f3ed8f7ae5b77a9,8016,Oncorhynchus,genus,0.9988,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,
b4d88e9c904758fe94a894542db9888da42ad449,282414,Squaliformes,order,1,Metazoa,Chordata,Chondrichthyes,Squaliformes,,,
7143cfdbe0b7f86274523cbe0a39180f56d2c02a,68514,Myctophiformes,order,1,Metazoa,Chordata,Actinopteri,Myctophiformes,,,
da4d00d1f5eac19f7d80d533c4e4d84d8e741d3f,41711,Osmeriformes,order,1,Metazoa,Chordata,Actinopteri,Osmeriformes,,,
bf741039be741f52de8258603b62cca2af6f6479,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
969dc35b47b44449c03ee7e4d71e75eaf50565e3,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
169a2874381aee749eb0581d00e78394aad0b35e,41705,Protacanthopterygii,no rank,0.9995,Metazoa,Chordata,Actinopteri,,,,
0003c5a36f26e7f9fedcf0d7bda57ea8b32ab7c6,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
79368929aa021b85c0c81d33b15ed891d8b972be,171414,Paralichthyidae,family,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,,
3fa706fb1f153887248617ef9f37fd6540791c76,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
2ef953c59ec365bd469b16cff0544c3a5bbb5693,8016,Oncorhynchus,genus,0.9996,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,
03a7ced2e45bb3a7730efaf1720d0dc2c0bf3331,365067,Engraulinae,subfamily,1,Metazoa,Chordata,Actinopteri,Clupeiformes,Engraulidae,,
c79ee38f71015f880d812625a081c5e70fdb9d8e,8062,Merluccius,genus,1,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
c203f33988cc1773c4aa89ad687b5c94179c7d9d,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
3dcd4b7516987c13cdca3af29e13ec3d763f47af,8193,Zoarcidae,family,0.999,Metazoa,Chordata,Actinopteri,Perciformes,Zoarcidae,,
71fc7ca118bc105ae93206397d22f02de3967dc9,8256,Pleuronectidae,family,0.9471,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
f88bd72d20700136b5acd5ec07c31c6b8ec4fb57,8256,Pleuronectidae,family,0.9952,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
023cafc4157ff18bdfe12220c9a366eb120c0080,30724,Clupea pallasii,species,0.9908,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
67f0e896d81a685a8647dc6ae895d4a08d92755e,1489460,Clupeoidei,suborder,1,Metazoa,Chordata,Actinopteri,Clupeiformes,,,
4036ab8497ee615384080c3a9cc698c6b0b99ea9,7797,Squalus acanthias,species,1,Metazoa,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,Squalus acanthias
ae31b48b9be8c427c35cca5bdf449f9351ada5bd,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
f1d11e0a664db02fe1dc42bf71776493bcff6d48,195599,Citharichthys,genus,0.9999,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
a8a2b296336ac2e65ff2ddf6daa45f50c96eea0f,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
4982df1e0e17538dc5f614b7eebeed6433ce7d37,8062,Merluccius,genus,1,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
800e07e071555d762c8b31654989ce1e4ebaeb50,8092,Cottidae,family,0.9932,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,,
23eb9d142ea59b818c8ab78142dad2dba5c0f11d,1489388,Euteleosteomorpha,cohort,0.9997,Metazoa,Chordata,Actinopteri,,,,
2f6624eb0e1e387437896d7525bca30c38e64d63,80721,Microgadus proximus,species,0.9818,Metazoa,Chordata,Actinopteri,Gadiformes,Gadidae,Microgadus,Microgadus proximus
416733f26788e4d49336ec6fde07ab4ffa11c7be,7780,Raja,genus,0.9997,Metazoa,Chordata,Chondrichthyes,Rajiformes,Rajidae,Raja,
9502b715b169026204ab86526de39967400833bc,1489460,Clupeoidei,suborder,1,Metazoa,Chordata,Actinopteri,Clupeiformes,,,
7d7a211a30688da9b60e6352f1a2cfde06329784,504568,Salmoninae,subfamily,0.9983,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,,
5195f86af032e7e257de6fa5c959c595917fdcfd,28380,Sardinops,genus,1,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,
c24cd6f511a9910bf064943a6b0143d548ac55ff,8256,Pleuronectidae,family,0.9466,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
9c0dd4c579918663c7274152c3e40a60a9c754a6,68514,Myctophiformes,order,1,Metazoa,Chordata,Actinopteri,Myctophiformes,,,
4d9a776e2127c7e4d29b7e3e796d723bcb4132de,8062,Merluccius,genus,1,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
c8d456939c6fb472402b5cf9b279aae3bf4751dc,34820,Sebastes,genus,0.9717,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
133a7e4bb289313daf95b6530ecb63a3c0a48436,30724,Clupea pallasii,species,0.9909,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
a458f5723d948124ea2489d308a159a4f6263b96,41711,Osmeriformes,order,1,Metazoa,Chordata,Actinopteri,Osmeriformes,,,
9047eabbbf05af5b70300227f4cc554c01f7a4be,8157,Carangidae,family,0.9999,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
09f2fbc0b5fdf63d4ee96956e11a6a1ab8f8e1d1,7797,Squalus acanthias,species,1,Metazoa,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,Squalus acanthias
0fee547f1b602e47d16ad6fcdd47ae0d3bdd1dda,1489460,Clupeoidei,suborder,1,Metazoa,Chordata,Actinopteri,Clupeiformes,,,
fdf96d4e556e8ed9680a7c37be1ec9a5a92ef741,504568,Salmoninae,subfamily,0.9651,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,,
2a200de87711e9cd06836ea56842851c3843df2f,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
a74df1e3df76837b36d5713cbd0d4a0de904298d,8062,Merluccius,genus,1,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
b76f42c6958b03499944c74126121d0e03fd02f1,7776,Gnathostomata,no rank,1,Metazoa,Chordata,,,,,
43278f60c406fdcbbfbf38d1af4b497d8ad0c47e,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
40ce70b2d051381ca677657c113135ddc1030c6c,8012,Osmeridae,family,0.9942,Metazoa,Chordata,Actinopteri,Osmeriformes,Osmeridae,,
90e2e8787efedc0de813f58f1ae988c20687273c,274705,Sebastinae,subfamily,0.9895,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,,
a98ae57e710f4dda2f95c308c86bd8ac6604c70e,195599,Citharichthys,genus,0.9999,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
dd1fe3d7d9c950bcac5a2366d320500c172c1715,8256,Pleuronectidae,family,0.9192,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
4b880caa617886af3022ce318ea03e85c5ac18cb,30724,Clupea pallasii,species,0.9162,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
c73f5536d000937b1460aac0bb9daaa3d8a46785,8157,Carangidae,family,0.9999,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
426d00e8ae6c5e1c36bbe572af043ff5c1cbdc27,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
3799b4de277e420fa49cadb124c3cbc4529a7000,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
89ed7fe1436d81acc229e9b321c580a186902ee7,8062,Merluccius,genus,1,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
d438bf35bce8b1e4a2002222b16272dcb3f7ba15,119197,Galeomorphii,no rank,0.9999,Metazoa,Chordata,Chondrichthyes,,,,
a466a438220c1446c2c8169620bbb28d7c7c6bee,8256,Pleuronectidae,family,0.998,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
