"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,3.269,3.296,15.8532,32.5856,15.8667,32.5858,4.1046,4.1059,1506.59,1506.59,1507.18,6.3691,6.4402,1.1324,"",3.1258,46.730667,-124.271333,"2019-08-09","03:16:14.000000"
2,3.269,3.296,15.8534,32.5852,15.8693,32.5854,4.1046,4.1061,1506.59,1506.59,1507.18,6.3775,6.4402,1.1324,"",3.1258,46.730667,-124.271333,"2019-08-09","03:16:14.041667"
3,3.269,3.296,15.8537,32.5853,15.8708,32.5853,4.1046,4.1062,1506.59,1506.59,1507.18,6.3637,6.4475,1.1324,"",3.1258,46.730667,-124.271333,"2019-08-09","03:16:14.083334"
4,3.269,3.296,15.8554,32.584,15.8722,32.5844,4.1046,4.1062,1506.6,1506.59,1507.19,6.3688,6.4355,1.1324,"",3.1258,46.730667,-124.271333,"2019-08-09","03:16:14.125001"
5,3.269,3.296,15.8589,32.5816,15.8725,32.5839,4.1047,4.1062,1506.6,1506.6,1507.19,6.377,6.447,1.1324,"",3.1502,46.730667,-124.271333,"2019-08-09","03:16:14.166668"
6,3.333,3.361,15.8614,32.5794,15.8724,32.5837,4.1047,4.1062,1506.61,1506.61,1507.2,6.3715,6.4424,1.1324,"",3.1502,46.730667,-124.271333,"2019-08-09","03:16:14.208335"
7,3.305,3.333,15.8623,32.5791,15.8727,32.5836,4.1047,4.1062,1506.61,1506.61,1507.2,6.3714,6.4423,1.1324,"",3.1502,46.730667,-124.271333,"2019-08-09","03:16:14.250002"
8,3.269,3.296,15.8638,32.5794,15.8717,32.5839,4.1049,4.1061,1506.62,1506.61,1507.21,6.3712,6.442,1.1324,"",3.1502,46.730667,-124.271333,"2019-08-09","03:16:14.291669"
9,3.305,3.333,15.8647,32.5798,15.8713,32.584,4.105,4.1061,1506.62,1506.62,1507.21,6.371,6.4419,1.1324,"",3.1502,46.730667,-124.271333,"2019-08-09","03:16:14.333336"
10,3.301,3.328,15.8643,32.5814,15.8712,32.5839,4.1052,4.1061,1506.62,1506.62,1507.21,6.3626,6.4419,1.1324,"",3.1502,46.730667,-124.271333,"2019-08-09","03:16:14.375003"
11,3.305,3.333,15.8642,32.5823,15.8715,32.5836,4.1053,4.1061,1506.62,1506.62,1507.21,6.3763,6.4419,1.1324,"",3.1502,46.730667,-124.271333,"2019-08-09","03:16:14.416670"
12,3.37,3.398,15.865,32.5827,15.8725,32.5831,4.1054,4.1061,1506.63,1506.62,1507.22,6.371,6.4418,1.1324,"",3.1502,46.730667,-124.271333,"2019-08-09","03:16:14.458337"
13,3.305,3.333,15.8651,32.5827,15.8721,32.5832,4.1054,4.1061,1506.63,1506.62,1507.21,6.3709,6.4418,1.1324,"",3.1502,46.730667,-124.271333,"2019-08-09","03:16:14.500004"
14,3.333,3.361,15.8653,32.583,15.8713,32.5827,4.1054,4.106,1506.63,1506.62,1507.22,6.3794,6.4417,1.1324,"",3.1258,46.730667,-124.271333,"2019-08-09","03:16:14.541671"
15,3.305,3.333,15.8657,32.5831,15.87,32.5818,4.1055,4.1057,1506.63,1506.62,1507.22,6.374,6.4417,1.1324,"",3.1013,46.730667,-124.271333,"2019-08-09","03:16:14.583338"
16,3.333,3.361,15.866,32.5829,15.8671,32.5821,4.1055,4.1055,1506.63,1506.63,1507.22,6.374,6.4417,1.1324,"",3.1013,46.730667,-124.271333,"2019-08-09","03:16:14.625005"
17,3.37,3.398,15.8669,32.5821,15.8661,32.5831,4.1055,4.1055,1506.63,1506.63,1507.22,6.3655,6.4416,1.1324,"",3.1013,46.730667,-124.271333,"2019-08-09","03:16:14.666672"
18,3.333,3.361,15.867,32.5825,15.8667,32.583,4.1055,4.1056,1506.63,1506.63,1507.22,6.3707,6.4342,1.1324,"",3.1258,46.730667,-124.271333,"2019-08-09","03:16:14.708339"
19,3.37,3.398,15.8674,32.5827,15.8652,32.5836,4.1056,4.1055,1506.63,1506.63,1507.22,6.3707,6.4459,1.108,"",3.1258,46.730667,-124.271333,"2019-08-09","03:16:14.750006"
20,3.37,3.398,15.8668,32.5831,15.8637,32.5845,4.1056,4.1055,1506.63,1506.63,1507.22,6.3707,6.4342,1.0836,"",3.1502,46.730667,-124.271333,"2019-08-09","03:16:14.791673"
21,3.338,3.365,15.8669,32.5833,15.8638,32.5845,4.1056,4.1055,1506.63,1506.63,1507.22,6.3707,6.4459,1.0836,"",3.1502,46.730667,-124.271333,"2019-08-09","03:16:14.833340"
22,3.37,3.398,15.8671,32.5834,15.8647,32.5851,4.1057,4.1056,1506.63,1506.63,1507.22,6.3707,6.4415,1.0836,"",3.1502,46.730667,-124.271333,"2019-08-09","03:16:14.875007"
23,3.407,3.435,15.8681,32.5827,15.8656,32.5848,4.1057,4.1057,1506.64,1506.63,1507.23,6.3706,6.4415,1.0836,"",3.1502,46.730667,-124.271333,"2019-08-09","03:16:14.916674"
24,3.402,3.43,15.8687,32.5824,15.8661,32.5846,4.1057,4.1057,1506.64,1506.63,1507.23,6.3705,6.4414,1.0836,"",3.1502,46.730667,-124.271333,"2019-08-09","03:16:14.958341"
25,3.37,3.398,15.8698,32.5817,15.8662,32.5849,4.1057,4.1057,1506.64,1506.64,1507.23,6.3704,6.4412,1.0836,"",3.1746,46.730667,-124.271333,"2019-08-09","03:16:15.000008"
26,3.37,3.398,15.8703,32.5815,15.8671,32.585,4.1057,4.1058,1506.64,1506.64,1507.23,6.3703,6.4412,1.0836,"",3.1746,46.730667,-124.271333,"2019-08-09","03:16:15.041675"
27,3.407,3.435,15.8703,32.582,15.8678,32.5845,4.1058,4.1058,1506.64,1506.64,1507.23,6.3703,6.4412,1.0836,"",3.1746,46.730667,-124.271333,"2019-08-09","03:16:15.083342"
28,3.402,3.43,15.8703,32.5823,15.8678,32.5844,4.1058,4.1058,1506.64,1506.64,1507.23,6.3703,6.4412,1.0836,"",3.1746,46.730667,-124.271333,"2019-08-09","03:16:15.125009"
29,3.439,3.467,15.8709,32.5822,15.8684,32.5842,4.1059,4.1059,1506.65,1506.64,1507.23,6.3703,6.4411,1.0836,"",3.1746,46.730667,-124.271333,"2019-08-09","03:16:15.166676"
30,3.402,3.43,15.872,32.5822,15.87,32.5842,4.106,4.106,1506.65,1506.64,1507.24,6.3701,6.441,1.0836,"",3.1746,46.730667,-124.271333,"2019-08-09","03:16:15.208343"
31,3.407,3.435,15.8722,32.5825,15.8711,32.5834,4.106,4.106,1506.65,1506.65,1507.24,6.3701,6.4409,1.0836,"",3.1746,46.730667,-124.271333,"2019-08-09","03:16:15.250010"
32,3.402,3.43,15.8722,32.5825,15.8705,32.5838,4.106,4.106,1506.65,1506.65,1507.24,6.3701,6.4409,1.0836,"",3.1746,46.730667,-124.271333,"2019-08-09","03:16:15.291677"
33,3.439,3.467,15.8729,32.5821,15.8708,32.584,4.106,4.1061,1506.65,1506.65,1507.24,6.37,6.4409,1.0836,"",3.2479,46.730667,-124.271333,"2019-08-09","03:16:15.333344"
34,3.434,3.463,15.874,32.5815,15.871,32.5844,4.1061,4.1061,1506.65,1506.65,1507.24,6.3614,6.4408,1.0836,"",3.2967,46.730667,-124.271333,"2019-08-09","03:16:15.375011"
35,3.439,3.467,15.8754,32.581,15.8712,32.5846,4.1062,4.1062,1506.66,1506.65,1507.25,6.358,6.4406,1.0836,"",3.2967,46.730667,-124.271333,"2019-08-09","03:16:15.416678"
36,3.482,3.511,15.8765,32.5805,15.8717,32.5846,4.1062,4.1062,1506.66,1506.66,1507.25,6.3632,6.4405,1.0836,"",3.2967,46.730667,-124.271333,"2019-08-09","03:16:15.458345"
37,3.439,3.467,15.8775,32.5797,15.8732,32.5852,4.1062,4.1064,1506.66,1506.66,1507.25,6.3716,6.4404,1.0836,"",3.2967,46.730667,-124.271333,"2019-08-09","03:16:15.500012"
38,3.434,3.463,15.8783,32.5802,15.8753,32.585,4.1063,4.1066,1506.67,1506.66,1507.25,6.3577,6.4403,1.0836,"",3.37,46.730667,-124.271333,"2019-08-09","03:16:15.541679"
39,3.475,3.504,15.8784,32.581,15.8766,32.5841,4.1064,4.1066,1506.67,1506.66,1507.26,6.3714,6.4476,1.0836,"",3.4188,46.730667,-124.271333,"2019-08-09","03:16:15.583346"
40,3.471,3.5,15.8785,32.5814,15.8763,32.5831,4.1065,4.1065,1506.67,1506.66,1507.26,6.3577,6.4432,1.0836,"",3.4188,46.730667,-124.271333,"2019-08-09","03:16:15.625013"
41,3.439,3.467,15.8787,32.5817,15.8752,32.5831,4.1065,4.1064,1506.67,1506.67,1507.26,6.3629,6.4431,1.0836,"",3.4188,46.730667,-124.271333,"2019-08-09","03:16:15.666680"
42,3.471,3.5,15.8779,32.5828,15.8746,32.5833,4.1066,4.1063,1506.67,1506.66,1507.26,6.3714,6.4432,1.0836,"",3.4188,46.730667,-124.271333,"2019-08-09","03:16:15.708347"
43,3.486,3.515,15.8778,32.5829,15.8754,32.5842,4.1066,4.1065,1506.67,1506.66,1507.26,6.3577,6.4432,1.0836,"",3.4188,46.730667,-124.271333,"2019-08-09","03:16:15.750014"
44,3.471,3.5,15.8777,32.5833,15.8769,32.5841,4.1066,4.1066,1506.67,1506.66,1507.26,6.363,6.4432,1.0836,"",3.4432,46.730667,-124.271333,"2019-08-09","03:16:15.791681"
45,3.508,3.537,15.8777,32.5836,15.8782,32.5839,4.1067,4.1067,1506.67,1506.67,1507.26,6.363,6.4432,1.0958,"",3.4432,46.730667,-124.271333,"2019-08-09","03:16:15.833348"
46,3.503,3.532,15.8783,32.5829,15.8785,32.5839,4.1066,4.1068,1506.67,1506.67,1507.26,6.3714,6.4432,1.0958,"",3.4432,46.730667,-124.271333,"2019-08-09","03:16:15.875015"
47,3.475,3.504,15.8799,32.5813,15.8786,32.5838,4.1066,4.1068,1506.67,1506.67,1507.26,6.3575,6.443,1.0958,"",3.4432,46.730667,-124.271333,"2019-08-09","03:16:15.916682"
48,3.503,3.532,15.8799,32.5817,15.8791,32.5835,4.1067,4.1068,1506.67,1506.67,1507.26,6.3712,6.4504,1.0958,"",3.4432,46.730667,-124.271333,"2019-08-09","03:16:15.958349"
49,3.475,3.504,15.8794,32.5823,15.8791,32.5834,4.1067,4.1068,1506.67,1506.67,1507.26,6.366,6.4386,1.0958,"",3.4432,46.730667,-124.271333,"2019-08-09","03:16:16.000016"
50,3.503,3.532,15.88,32.5822,15.8791,32.5833,4.1067,4.1068,1506.67,1506.67,1507.26,6.3659,6.443,1.0958,"",3.4432,46.730667,-124.271333,"2019-08-09","03:16:16.041683"
