"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,4.358,4.393,11.9922,32.7368,12.1619,32.7025,3.7663,3.7782,1494.16,1494.13,1494.67,8.9585,8.9174,15.2106,"",94.2613,44.231167,-124.538667,"2019-07-27","02:03:53.000000"
2,4.336,4.371,11.9753,32.7399,12.1609,32.7031,3.7651,3.7781,1494.1,1494.07,1494.61,8.9616,8.9295,15.1984,"",92.5031,44.231167,-124.538667,"2019-07-27","02:03:53.041667"
3,4.319,4.354,11.963,32.7444,12.1609,32.7014,3.7645,3.778,1494.07,1494.04,1494.57,8.9845,8.9438,15.1984,"",92.2589,44.231167,-124.538667,"2019-07-27","02:03:53.083334"
4,4.358,4.393,11.9336,32.7662,12.1496,32.7077,3.764,3.7776,1493.99,1493.96,1494.5,8.9858,8.9459,15.1984,"",92.4054,44.231167,-124.538667,"2019-07-27","02:03:53.125001"
5,4.33,4.365,11.9077,32.7842,12.138,32.7109,3.7635,3.7769,1493.92,1493.89,1494.43,8.983,8.9532,15.1984,"",92.4786,44.231167,-124.538667,"2019-07-27","02:03:53.166668"
6,4.278,4.313,11.9182,32.7687,12.1418,32.7018,3.7629,3.7763,1493.94,1493.91,1494.45,8.9921,8.9641,15.1984,"",92.4786,44.231167,-124.538667,"2019-07-27","02:03:53.208335"
7,4.298,4.333,11.9368,32.7459,12.1453,32.6986,3.7622,3.7762,1493.98,1493.95,1494.49,8.9932,8.9592,15.1984,"",92.4786,44.231167,-124.538667,"2019-07-27","02:03:53.250002"
8,4.278,4.313,11.9615,32.7206,12.1365,32.7094,3.7619,3.7766,1494.03,1494.0,1494.54,8.9828,8.9589,15.1984,"",92.5275,44.231167,-124.538667,"2019-07-27","02:03:53.291669"
9,4.24,4.274,11.9736,32.7102,12.1296,32.7163,3.7619,3.7767,1494.06,1494.03,1494.57,8.981,8.9603,15.1984,"",92.5275,44.231167,-124.538667,"2019-07-27","02:03:53.333336"
10,4.289,4.323,11.9637,32.7215,12.1256,32.7175,3.7621,3.7764,1494.04,1494.01,1494.55,8.9927,8.9649,15.1984,"",92.5275,44.231167,-124.538667,"2019-07-27","02:03:53.375003"
