"Scan #","Depth (m)","Pressure (decibar)","Temperature (degC)","Salinity (psu)","Temperature (degC) (Secondary)","Salinity (psu) (Secondary)","Conductivity (S_per_m)","Conductivity (S_per_m) (Secondary)","Sound Velocity (m_per_s) (cm)","Sound Velocity (m_per_s) (d)","Sound Velocity (m_per_s) (w)","Oxygen (ml_per_l)","Oxygen (ml_per_l) (Secondary)","Fluorescence (ug_per_l)","Turbidity (NTU)","Altimeter Height (m)","Latitude","Longitude","Date (YYYY-MM-DD)","Time (HH:mm:ss)"
1,3.566,3.594,10.1572,33.7171,10.1984,33.7084,3.6978,3.7007,1488.88,1488.84,1489.38,3.6163,3.612,1.4377,"",47.0818,43.064,-124.480833,"2019-07-23","19:33:37.000000"
2,3.613,3.642,10.1576,33.7154,10.1899,33.7166,3.6976,3.7007,1488.88,1488.84,1489.38,3.605,3.612,1.4377,"",47.0818,43.064,-124.480833,"2019-07-23","19:33:37.041667"
3,3.588,3.617,10.1613,33.7115,10.1826,33.719,3.6976,3.7003,1488.89,1488.85,1489.38,3.6125,3.6118,1.4377,"",47.0818,43.064,-124.480833,"2019-07-23","19:33:37.083334"
4,3.64,3.67,10.1651,33.7075,10.1759,33.7189,3.6975,3.6996,1488.9,1488.86,1489.39,3.6123,3.6116,1.4377,"",47.0818,43.064,-124.480833,"2019-07-23","19:33:37.125001"
5,3.57,3.599,10.1737,33.6993,10.1699,33.7187,3.6975,3.6991,1488.92,1488.88,1489.41,3.6118,3.611,1.4377,"",47.0818,43.064,-124.480833,"2019-07-23","19:33:37.166668"
6,3.63,3.659,10.1779,33.6964,10.1672,33.7165,3.6976,3.6986,1488.93,1488.89,1489.43,3.6115,3.6108,1.4377,"",47.0818,43.064,-124.480833,"2019-07-23","19:33:37.208335"
7,3.62,3.649,10.1779,33.6981,10.1688,33.7118,3.6978,3.6983,1488.94,1488.89,1489.43,3.6115,3.6107,1.4377,"",47.0574,43.064,-124.480833,"2019-07-23","19:33:37.250002"
8,3.639,3.669,10.1763,33.7031,10.17,33.7099,3.6981,3.6982,1488.94,1488.89,1489.43,3.6228,3.6107,1.4377,"",47.0574,43.064,-124.480833,"2019-07-23","19:33:37.291669"
9,3.64,3.67,10.1807,33.7021,10.1699,33.7107,3.6984,3.6983,1488.95,1488.91,1489.44,3.6148,3.6104,1.4377,"",47.0574,43.064,-124.480833,"2019-07-23","19:33:37.333336"
10,3.639,3.669,10.1848,33.7009,10.169,33.7122,3.6987,3.6984,1488.96,1488.92,1489.46,3.6144,3.6101,1.4377,"",47.0574,43.064,-124.480833,"2019-07-23","19:33:37.375003"
11,3.677,3.707,10.185,33.7023,10.1679,33.7131,3.6989,3.6983,1488.97,1488.92,1489.46,3.6144,3.6101,1.4377,"",47.0574,43.064,-124.480833,"2019-07-23","19:33:37.416670"
12,3.63,3.659,10.1842,33.7046,10.1674,33.7131,3.699,3.6983,1488.97,1488.92,1489.46,3.6144,3.61,1.4377,"",47.0574,43.064,-124.480833,"2019-07-23","19:33:37.458337"
13,3.672,3.701,10.1839,33.7066,10.1669,33.7125,3.6992,3.6982,1488.97,1488.92,1489.46,3.6144,3.61,1.4377,"",47.0574,43.064,-124.480833,"2019-07-23","19:33:37.500004"
14,3.667,3.696,10.1827,33.7097,10.1697,33.7098,3.6994,3.6982,1488.97,1488.92,1489.46,3.6144,3.6101,1.4377,"",47.0574,43.064,-124.480833,"2019-07-23","19:33:37.541671"
15,3.677,3.707,10.1781,33.7147,10.1723,33.7083,3.6994,3.6983,1488.96,1488.91,1489.45,3.6147,3.6103,1.4377,"",47.0574,43.064,-124.480833,"2019-07-23","19:33:37.583338"
16,3.672,3.701,10.1747,33.718,10.1752,33.707,3.6995,3.6984,1488.95,1488.91,1489.44,3.6149,3.6106,1.4377,"",47.0574,43.064,-124.480833,"2019-07-23","19:33:37.625005"
17,3.63,3.659,10.1743,33.7177,10.1771,33.7074,3.6994,3.6986,1488.95,1488.9,1489.44,3.6262,3.6106,1.3889,"",47.0574,43.064,-124.480833,"2019-07-23","19:33:37.666672"
18,3.699,3.729,10.1751,33.7152,10.1785,33.7077,3.6992,3.6988,1488.95,1488.9,1489.44,3.6186,3.6106,1.34,"",47.0574,43.064,-124.480833,"2019-07-23","19:33:37.708339"
19,3.639,3.669,10.1736,33.7151,10.1792,33.709,3.6991,3.699,1488.94,1488.9,1489.43,3.6187,3.6107,1.3278,"",47.0574,43.064,-124.480833,"2019-07-23","19:33:37.750006"
20,3.699,3.729,10.1791,33.7088,10.1803,33.7087,3.699,3.699,1488.96,1488.91,1489.45,3.6071,3.6104,1.3278,"",47.0574,43.064,-124.480833,"2019-07-23","19:33:37.791673"
21,3.629,3.658,10.1902,33.6976,10.1779,33.711,3.6989,3.6991,1488.98,1488.94,1489.47,3.6141,3.6097,1.3278,"",47.0574,43.064,-124.480833,"2019-07-23","19:33:37.833340"
22,3.699,3.729,10.1966,33.6913,10.1742,33.7133,3.6988,3.6989,1489.0,1488.95,1489.49,3.6137,3.6093,1.3278,"",47.0574,43.064,-124.480833,"2019-07-23","19:33:37.875007"
23,3.667,3.696,10.1998,33.6884,10.1745,33.7118,3.6988,3.6988,1489.0,1488.96,1489.5,3.6135,3.6189,1.3278,"",47.0574,43.064,-124.480833,"2019-07-23","19:33:37.916674"
24,3.682,3.711,10.2006,33.6901,10.1765,33.7096,3.6991,3.6988,1489.01,1488.96,1489.5,3.6134,3.6124,1.3278,"",47.0574,43.064,-124.480833,"2019-07-23","19:33:37.958341"
25,3.667,3.696,10.2007,33.6943,10.1743,33.7122,3.6995,3.6988,1489.01,1488.97,1489.51,3.6133,3.6122,1.3278,"",47.0574,43.064,-124.480833,"2019-07-23","19:33:38.000008"
26,3.677,3.707,10.1986,33.7006,10.1721,33.7133,3.6999,3.6987,1489.01,1488.97,1489.51,3.6133,3.6025,1.3278,"",47.033,43.064,-124.480833,"2019-07-23","19:33:38.041675"
27,3.672,3.701,10.1958,33.7066,10.1707,33.7127,3.7003,3.6986,1489.01,1488.97,1489.51,3.6247,3.6188,1.3278,"",47.033,43.064,-124.480833,"2019-07-23","19:33:38.083342"
28,3.677,3.707,10.1937,33.7113,10.1709,33.7107,3.7005,3.6984,1489.01,1488.97,1489.5,3.6284,3.6027,1.3278,"",47.033,43.064,-124.480833,"2019-07-23","19:33:38.125009"
29,3.677,3.707,10.193,33.713,10.1691,33.7122,3.7006,3.6984,1489.01,1488.97,1489.5,3.6094,3.6091,1.3278,"",47.033,43.064,-124.480833,"2019-07-23","19:33:38.166676"
30,3.682,3.711,10.194,33.7124,10.1672,33.7132,3.7007,3.6983,1489.01,1488.97,1489.51,3.6057,3.6091,1.3278,"",47.033,43.064,-124.480833,"2019-07-23","19:33:38.208343"
31,3.667,3.696,10.1957,33.7106,10.1659,33.7123,3.7006,3.6981,1489.02,1488.97,1489.51,3.6246,3.609,1.3278,"",47.0085,43.064,-124.480833,"2019-07-23","19:33:38.250010"
32,3.639,3.669,10.1984,33.7074,10.1623,33.7138,3.7006,3.6979,1489.02,1488.98,1489.51,3.6168,3.6088,1.3278,"",47.0085,43.064,-124.480833,"2019-07-23","19:33:38.291677"
33,3.63,3.659,10.1999,33.7056,10.1603,33.7132,3.7005,3.6977,1489.02,1488.98,1489.52,3.6054,3.6185,1.3278,"",47.0085,43.064,-124.480833,"2019-07-23","19:33:38.333344"
34,3.667,3.696,10.2008,33.7044,10.1658,33.7073,3.7005,3.6976,1489.03,1488.98,1489.52,3.6243,3.612,1.3278,"",47.0085,43.064,-124.480833,"2019-07-23","19:33:38.375011"
35,3.639,3.669,10.2014,33.704,10.1707,33.7048,3.7005,3.6978,1489.03,1488.98,1489.52,3.6166,3.6022,1.3278,"",47.0085,43.064,-124.480833,"2019-07-23","19:33:38.416678"
36,3.63,3.659,10.2022,33.704,10.1753,33.7043,3.7006,3.6982,1489.03,1488.99,1489.52,3.6165,3.6086,1.3278,"",47.0085,43.064,-124.480833,"2019-07-23","19:33:38.458345"
37,3.608,3.637,10.2026,33.7043,10.1772,33.7062,3.7007,3.6985,1489.03,1488.99,1489.53,3.6165,3.6183,1.3278,"",47.0085,43.064,-124.480833,"2019-07-23","19:33:38.500012"
38,3.629,3.658,10.2034,33.7041,10.1765,33.7087,3.7007,3.6987,1489.04,1488.99,1489.53,3.6164,3.6118,1.3278,"",47.0085,43.064,-124.480833,"2019-07-23","19:33:38.541679"
39,3.62,3.649,10.2043,33.7042,10.1751,33.7106,3.7008,3.6988,1489.04,1488.99,1489.53,3.6163,3.6019,1.3278,"",47.0085,43.064,-124.480833,"2019-07-23","19:33:38.583346"
40,3.576,3.605,10.2051,33.7048,10.1742,33.7111,3.7009,3.6987,1489.04,1489.0,1489.53,3.6275,3.618,1.3278,"",47.0085,43.064,-124.480833,"2019-07-23","19:33:38.625013"
41,3.592,3.621,10.205,33.7056,10.1735,33.7117,3.701,3.6987,1489.04,1489.0,1489.54,3.6085,3.6018,1.3278,"",47.0085,43.064,-124.480833,"2019-07-23","19:33:38.666680"
42,3.566,3.594,10.2051,33.7063,10.1727,33.7119,3.7011,3.6987,1489.04,1489.0,1489.54,3.6275,3.6082,1.34,"",47.0085,43.064,-124.480833,"2019-07-23","19:33:38.708347"
43,3.57,3.599,10.2048,33.7072,10.1731,33.7114,3.7011,3.6987,1489.04,1489.0,1489.54,3.6085,3.618,1.4499,"",47.0085,43.064,-124.480833,"2019-07-23","19:33:38.750014"
44,3.608,3.637,10.2045,33.7081,10.1739,33.7107,3.7012,3.6986,1489.04,1489.0,1489.54,3.6162,3.6116,1.4987,"",47.0085,43.064,-124.480833,"2019-07-23","19:33:38.791681"
45,3.529,3.557,10.2039,33.7086,10.1736,33.7111,3.7012,3.6987,1489.04,1489.0,1489.53,3.6162,3.6116,1.511,"",47.0085,43.064,-124.480833,"2019-07-23","19:33:38.833348"
46,3.57,3.599,10.2038,33.7091,10.1735,33.7105,3.7012,3.6986,1489.04,1489.0,1489.54,3.6275,3.6116,1.4987,"",47.0085,43.064,-124.480833,"2019-07-23","19:33:38.875015"
47,3.497,3.525,10.2033,33.7099,10.1731,33.7106,3.7013,3.6986,1489.04,1489.0,1489.53,3.6085,3.6116,1.4987,"",47.0085,43.064,-124.480833,"2019-07-23","19:33:38.916682"
48,3.529,3.557,10.202,33.7105,10.1732,33.7109,3.7012,3.6986,1489.04,1488.99,1489.53,3.6163,3.6117,1.4987,"",47.0085,43.064,-124.480833,"2019-07-23","19:33:38.958349"
49,3.502,3.53,10.2009,33.7116,10.1731,33.7109,3.7012,3.6986,1489.03,1488.99,1489.53,3.6164,3.6117,1.4987,"",47.033,43.064,-124.480833,"2019-07-23","19:33:39.000016"
50,3.487,3.515,10.2008,33.7116,10.1729,33.7107,3.7012,3.6986,1489.03,1488.99,1489.53,3.6164,3.6117,1.4987,"",47.033,43.064,-124.480833,"2019-07-23","19:33:39.041683"
51,3.497,3.525,10.2021,33.71,10.1726,33.7108,3.7012,3.6985,1489.04,1488.99,1489.53,3.6163,3.6117,1.4987,"",47.033,43.064,-124.480833,"2019-07-23","19:33:39.083350"
52,3.48,3.507,10.2023,33.7097,10.1728,33.7108,3.7012,3.6986,1489.04,1488.99,1489.53,3.6163,3.6117,1.4987,"",47.033,43.064,-124.480833,"2019-07-23","19:33:39.125017"
53,3.438,3.466,10.202,33.7098,10.1731,33.7104,3.7011,3.6985,1489.03,1488.99,1489.53,3.6163,3.6117,1.4987,"",47.033,43.064,-124.480833,"2019-07-23","19:33:39.166684"
54,3.469,3.497,10.2024,33.709,10.1728,33.7106,3.7011,3.6985,1489.03,1488.99,1489.53,3.6163,3.6117,1.4987,"",47.033,43.064,-124.480833,"2019-07-23","19:33:39.208351"
55,3.46,3.488,10.2029,33.7088,10.1724,33.7114,3.7011,3.6986,1489.04,1488.99,1489.53,3.6276,3.6116,1.4987,"",47.033,43.064,-124.480833,"2019-07-23","19:33:39.250018"
56,3.428,3.455,10.2045,33.7076,10.172,33.7115,3.7012,3.6986,1489.04,1489.0,1489.53,3.6085,3.6115,1.4987,"",47.033,43.064,-124.480833,"2019-07-23","19:33:39.291685"
57,3.4,3.428,10.2073,33.7046,10.1717,33.7114,3.7011,3.6985,1489.05,1489.0,1489.54,3.616,3.6113,1.4987,"",47.033,43.064,-124.480833,"2019-07-23","19:33:39.333352"
58,3.406,3.433,10.2092,33.7032,10.1715,33.7113,3.7011,3.6985,1489.05,1489.01,1489.54,3.6158,3.6112,1.4987,"",47.033,43.064,-124.480833,"2019-07-23","19:33:39.375019"
59,3.438,3.466,10.2094,33.7037,10.1714,33.7109,3.7012,3.6984,1489.05,1489.01,1489.55,3.6158,3.6209,1.4987,"",47.033,43.064,-124.480833,"2019-07-23","19:33:39.416686"
60,3.378,3.405,10.2075,33.7062,10.1713,33.7109,3.7013,3.6984,1489.05,1489.0,1489.54,3.6159,3.6146,1.4987,"",47.0574,43.064,-124.480833,"2019-07-23","19:33:39.458353"
61,3.406,3.433,10.2062,33.7077,10.1712,33.7109,3.7013,3.6984,1489.05,1489.0,1489.54,3.6047,3.6049,1.4987,"",47.0574,43.064,-124.480833,"2019-07-23","19:33:39.500020"
62,3.368,3.395,10.2045,33.7101,10.1714,33.7106,3.7014,3.6984,1489.04,1489.0,1489.54,3.6238,3.6212,1.4987,"",47.0574,43.064,-124.480833,"2019-07-23","19:33:39.541687"
63,3.369,3.396,10.2031,33.7113,10.1712,33.7109,3.7014,3.6984,1489.04,1488.99,1489.53,3.6162,3.6051,1.4987,"",47.0574,43.064,-124.480833,"2019-07-23","19:33:39.583354"
64,3.359,3.386,10.2027,33.711,10.1714,33.7108,3.7013,3.6984,1489.04,1488.99,1489.53,3.6162,3.6213,1.4987,"",47.0574,43.064,-124.480833,"2019-07-23","19:33:39.625021"
65,3.368,3.395,10.2021,33.7113,10.171,33.7113,3.7013,3.6984,1489.03,1488.99,1489.53,3.6162,3.6149,1.4987,"",47.0574,43.064,-124.480833,"2019-07-23","19:33:39.666688"
66,3.337,3.364,10.2012,33.7122,10.1701,33.7121,3.7013,3.6984,1489.03,1488.99,1489.53,3.6163,3.6149,1.4987,"",47.0574,43.064,-124.480833,"2019-07-23","19:33:39.708355"
67,3.327,3.353,10.203,33.7094,10.1687,33.7127,3.7012,3.6984,1489.04,1488.99,1489.53,3.6162,3.6149,1.4987,"",47.0574,43.064,-124.480833,"2019-07-23","19:33:39.750022"
68,3.299,3.326,10.2054,33.7072,10.1681,33.7128,3.7012,3.6983,1489.04,1489.0,1489.53,3.6273,3.6147,1.4011,"",47.0574,43.064,-124.480833,"2019-07-23","19:33:39.791689"
69,3.317,3.343,10.2062,33.7068,10.1681,33.7121,3.7012,3.6982,1489.04,1489.0,1489.54,3.6083,3.6146,1.2668,"",47.1062,43.064,-124.480833,"2019-07-23","19:33:39.833356"
70,3.331,3.358,10.2052,33.708,10.1676,33.7123,3.7013,3.6982,1489.04,1489.0,1489.54,3.6047,3.605,1.2301,"",47.1062,43.064,-124.480833,"2019-07-23","19:33:39.875023"
71,3.337,3.364,10.2045,33.709,10.1676,33.7118,3.7013,3.6982,1489.04,1489.0,1489.53,3.6238,3.6114,1.2423,"",47.1062,43.064,-124.480833,"2019-07-23","19:33:39.916690"
